,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
6,12&ZD220,重大项目,图书馆、情报与文献学,云计算环境下的信息资源集成与服务研究,2012-12-01,杜小勇、卢小宾,正高级,中国人民大学,211大学、985大学,高校,高等院校、其他学校,,,,,,,,,
7,12&ZD221,重大项目,图书馆、情报与文献学,面向学科领域的网络信息资源深度聚合与服务研究,2012-12-01,孙建军,正高级,南京大学,211大学、985大学,江苏,高等院校、其他学校,,,,,,,,,
8,12&ZD222,重大项目,图书馆、情报与文献学,基于特定领域的网络资源知识组织与导航机制研究,2012-12-01,曹树金,正高级,中山大学,211大学、985大学,广东,高等院校、其他学校,,,,,,,,,
9,12XTQ001,西部项目,图书馆、情报与文献学,我国面向西南开放的图书馆联盟战略研究,2012-05-25,赵益民,正高级,云南师范大学图书馆,,云南,高等院校、其他学校,,,,,,,,,
10,12XTQ002,西部项目,图书馆、情报与文献学,军队院校图书馆延伸服务研究,2012-05-25,江友霞,副高级,解放军重庆通信学院图书馆,,军队,军队系统（包括地方军队院校）,,,,,,,,,
11,12XTQ003,西部项目,图书馆、情报与文献学,移动图书馆云服务SAAS模型研究,2012-05-25,魏群义,副高级,重庆大学图书馆,985大学、211大学,重庆,高等院校、其他学校,,,,,,,,,
12,12XTQ004,西部项目,图书馆、情报与文献学,农转城新市民信息素养及促进模式研究,2012-05-25,张必兰,副高级,重庆工商大学图书馆,,重庆,高等院校、其他学校,,,,,,,,,
13,12XTQ005,西部项目,图书馆、情报与文献学,边疆少数民族地区农家书屋建设研究,2012-05-25,毕东,副高级,云南农业大学图书馆,,云南,高等院校、其他学校,边疆少数民族地区农家书屋建设研究——以云南省为例,研究报告,,2015-09-18,20151379.0,,0000-00-00,,
14,12XTQ006,西部项目,图书馆、情报与文献学,欠发达地区农家书屋管理、使用及发展问题研究,2012-05-25,王旭东,副高级,甘肃省社会科学院,,甘肃,省、市社会科学院,,,,,,,,,
15,12XTQ007,西部项目,图书馆、情报与文献学,中华图书馆协会史研究,2012-05-25,李彭元,正高级,解放军第三军医大学图书馆,,军队,军队系统（包括地方军队院校）,,,,,,,,,
16,12XTQ008,西部项目,图书馆、情报与文献学,西北戏曲文献综录研究,2012-05-25,周琪,副高级,甘肃省文化艺术研究所,,甘肃,其他,,,,,,,,,
17,12XTQ009,西部项目,图书馆、情报与文献学,《秦简书法大字典》创编及数字化应用研究,2012-05-25,王焕林,正高级,吉首大学文学院,,湖南,高等院校、其他学校,,,,,,,,,
18,12XTQ010,西部项目,图书馆、情报与文献学,藏文大藏经《甘珠尔》目录编制研究,2012-05-25,西道草,副高级,甘肃民族师范学院,,甘肃,高等院校、其他学校,,,,,,,,,
19,12XTQ011,西部项目,图书馆、情报与文献学,黑水城出土版刻研究,2012-05-25,佟建荣,中级,宁夏大学西夏学研究院,211大学,宁夏,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12XTQ012,西部项目,图书馆、情报与文献学,云计算环境下基于信息熵的安全风险度量与评估模型研究,2012-05-25,姜茸,中级,云南财经大学信息学院,,云南,高等院校、其他学校,,,,,,,,,
1,12XTQ013,西部项目,图书馆、情报与文献学,西夏档案及档案工作,2012-05-25,赵彦龙,正高级,宁夏大学人文学院,211大学,宁夏,高等院校、其他学校,,,,,,,,,
2,12XTQ014,西部项目,图书馆、情报与文献学,中国社会管理体制发展视阈中的档案体系化建设研究,2012-05-25,芮润江,副高级,解放军重庆通信学院,,军队,军队系统（包括地方军队院校）,,,,,,,,,
3,12XTQ015,西部项目,图书馆、情报与文献学,网络环境下国家综合档案馆生态位优化研究,2012-05-25,康蠡,,海南政法职业学院应用法律系,,海南,高等院校、其他学校,网络环境下国家综合档案馆生态位优化研究,研究报告,合格,2015-09-18,20151357.0,,0000-00-00,,
4,12XTQ015,西部项目,图书馆、情报与文献学,网络环境下国家综合档案馆生态位优化研究,2012-05-25,康蠡,,海南政法职业学院应用法律系,,海南,高等院校、其他学校,,,,0000-00-00,,,0000-00-00,,
5,12ATQ001,重点项目,图书馆、情报与文献学,数字图书馆信息安全管理标准规范研究,2012-05-14,黄水清,正高级,南京农业大学信息科学技术学院,211大学,江苏,高等院校、其他学校,,,,,,,,,
6,12ATQ002,重点项目,图书馆、情报与文献学,陕甘地方志中宁夏史料整理与研究,2012-05-14,胡玉冰,正高级,宁夏大学西夏学研究院,211大学,宁夏,高等院校、其他学校,,,,,,,,,
7,12ATQ003,重点项目,图书馆、情报与文献学,档案学专业创新人才培养模式研究,2012-05-14,张斌,正高级,中国人民大学,211大学、985大学,0,高等院校、其他学校,档案学专业创新人才培养模式研究,论文集研究报告,,2017-05-18,20170746.0,,0000-00-00,,“档案学专业创新人才培养体系建设”成果2014年获上海市级教学成果奖一等奖
8,12ATQ004,重点项目,图书馆、情报与文献学,基于情报综合研判技术的反恐维稳决策系统构建研究,2012-05-14,邓新元,正高级,中国人民武装警察部队学院边防系,,军队,军队系统（包括地方军队院校）,,,,,,,,,
9,12ATQ005,重点项目,图书馆、情报与文献学,基于信息共享的网络舆情信息工作机制建构与服务内容研究,2012-05-14,戴维民,正高级,南京政治学院训练部,,军队,军队系统（包括地方军队院校）,,,,,,,,,
10,12ATQ006,重点项目,图书馆、情报与文献学,中外电子书产业比较研究,2012-05-14,张志强,正高级,南京大学信息管理学院,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
11,12BTQ001,一般项目,图书馆、情报与文献学,非传统公共图书馆理论体系建构研究,2012-05-14,金胜勇,正高级,河北大学管理学院,,河北,高等院校、其他学校,,,,,,,,,
12,12BTQ002,一般项目,图书馆、情报与文献学,基于我国文化发展新战略的公共图书馆政策建设研究,2012-05-14,范兴坤,正高级,河南大学,,河南,高等院校、其他学校,,,,,,,,,
13,12BTQ003,一般项目,图书馆、情报与文献学,我国公共图书馆服务体系政策保障研究,2012-05-14,申晓娟,正高级,中国国家图书馆,,党校,其他,,,,,,,,,
14,12BTQ004,一般项目,图书馆、情报与文献学,我国图书馆事业发展中的社会捐赠研究,2012-05-14,赵长海,正高级,郑州大学,211大学,河南,高等院校、其他学校,,,,,,,,,
15,12BTQ005,一般项目,图书馆、情报与文献学,基于员工援助计划模式的高校图书馆人力资源管理研究,2012-05-14,刘贵勤,正高级,安徽行政学院（安徽经济管理学院）,,安徽,高等院校、其他学校,基于员工援助计划模式的高校图书馆人力资源管理研究,专著,合格,2015-10-13,20151468.0,,0000-00-00,,
16,12BTQ006,一般项目,图书馆、情报与文献学,图书馆资源组织语义化理论及方法研究,2012-05-14,刘耀,副高级,中国科学技术信息研究所,,党校,其他,,,,,,,,,
17,12BTQ007,一般项目,图书馆、情报与文献学,网络环境下图书馆的生存环境与功能定位的变革研究,2012-05-14,卢章平,正高级,江苏大学图书馆,,江苏,高等院校、其他学校,1.网络环境下图书馆的生存环境与功能定位的变革研究（研究报告） 2.网络环境下图书馆的生存环境与功能定位的变革研究（11篇系列论文）,研究报告,合格,2015-06-02,20150770.0,,0000-00-00,,
18,12BTQ008,一般项目,图书馆、情报与文献学,我国公共图书馆社会形象定位研究,2012-05-14,周九常,正高级,郑州航空工业管理学院,,河南,高等院校、其他学校,,,,,,,,,
19,12BTQ009,一般项目,图书馆、情报与文献学,基于众包的图书馆数字馆藏建设模式及保障机制研究,2012-05-14,王琼,正高级,北京师范大学,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12BTQ010,一般项目,图书馆、情报与文献学,面向数字图书馆信息网络传播的政策法规研究,2012-05-14,周丽霞,副高级,黑龙江大学信息管理学院,,黑龙江,高等院校、其他学校,,,,,,,,,
1,12BTQ011,一般项目,图书馆、情报与文献学,数字图书馆的经济评价研究,2012-05-14,臧振春,正高级,河南财经政法大学,,河南,高等院校、其他学校,数字图书馆的经济评价研究,研报,良好,2017-07-01,20171103.0,,0000-00-00,,
2,12BTQ012,一般项目,图书馆、情报与文献学,推进公共数字文化建设版权策略研究,2012-05-14,韦景竹,副高级,中山大学资讯管理学院,985大学、211大学,广东,高等院校、其他学校,,,,,,,,,
3,12BTQ013,一般项目,图书馆、情报与文献学,我国数字图书馆标准规范体系及其构建机制研究,2012-05-14,汪东波,正高级,中国国家图书馆,,党校,其他,,,,,,,,,
4,12BTQ014,一般项目,图书馆、情报与文献学,基于社会网络的数字信息资源开放获取与共享机制研究,2012-05-14,盛小平,正高级,华南师范大学经济与管理学院,211大学,广东,高等院校、其他学校,,,,,,,,,
5,12BTQ015,一般项目,图书馆、情报与文献学,社会网络环境下学位论文信息开放获取与共享模式研究,2012-05-14,李欣,副高级,华东师范大学图书馆,211大学、985大学,上海,高等院校、其他学校,推进学位论文在社会网络环境下开放获取与共享方法,研究报告软件,合格,2015-06-02,20150758.0,,0000-00-00,,
6,12BTQ016,一般项目,图书馆、情报与文献学,网络环境下科技信息资源建设中的质量元数据及评估应用研究,2012-05-14,宋立荣,副高级,中国科学技术信息研究所,,党校,其他,,,,,,,,,
7,12BTQ017,一般项目,图书馆、情报与文献学,公益性数字文化服务体系研究,2012-05-14,魏大威,副高级,中国国家图书馆,,党校,其他,,,,,,,,,
8,12BTQ018,一般项目,图书馆、情报与文献学,社会信息公平性评价与公共图书馆服务研究,2012-05-14,吴正荆,正高级,吉林大学管理学院,985大学、211大学,吉林,高等院校、其他学校,,,,,,,,,
9,12BTQ019,一般项目,图书馆、情报与文献学,图书馆移动服务模式与质量评价研究,2012-05-14,过仕明,正高级,哈尔滨师范大学,,黑龙江,高等院校、其他学校,图书馆移动服务模式与质量评价研究,研究报告,优秀,2015-07-16,20150929.0,,0000-00-00,,
10,12BTQ020,一般项目,图书馆、情报与文献学,基于用户视角的数字资源质量管理实务研究,2012-05-14,刘素清,正高级,北京大学图书馆,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
11,12BTQ021,一般项目,图书馆、情报与文献学,社会弱势群体公共信息服务权益保障中的法律问题研究,2012-05-14,赵媛,正高级,四川大学公共管理学院,985大学、211大学,四川,高等院校、其他学校,,,,,,,,,
12,12BTQ022,一般项目,图书馆、情报与文献学,移动互联网用户阅读行为与服务策略研究,2012-05-14,茆意宏,副高级,南京农业大学信息科学技术学院,211大学,江苏,高等院校、其他学校,移动互联网用户阅读行为与服务策略研究,研究报告,良好,2015-07-30,20150947.0,,0000-00-00,,
13,12BTQ023,一般项目,图书馆、情报与文献学,中国城乡数字鸿沟及其对城市化进程的影响研究,2012-05-14,韩圣龙,副高级,北京大学信息管理系,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
14,12BTQ024,一般项目,图书馆、情报与文献学,民族地区农（牧）家书屋管理与发展问题研究,2012-05-14,王丽莉,副高级,青海省社会科学院,,青海,省、市社会科学院,,,,,,,,,
15,12BTQ025,一般项目,图书馆、情报与文献学,农家书屋后续发展研究,2012-05-14,杨智慧,正高级,中共黑龙江省委党校,,黑龙江,各级党校,农家书屋后续发展研究,研究报告,合格,2015-05-29,20150594.0,,0000-00-00,,
16,12BTQ026,一般项目,图书馆、情报与文献学,徽州藏书研究及其存世文献的调查、整理与利用研究,2012-05-14,薛贞芳,正高级,安徽大学图书馆,211大学,安徽,高等院校、其他学校,,,,,,,,,
17,12BTQ027,一般项目,图书馆、情报与文献学,乾嘉三大考史著作比较研究,2012-05-14,刘玲,正高级,徐州师范大学历史文化与旅游学院,,江苏,高等院校、其他学校,,,,,,,,,
18,12BTQ028,一般项目,图书馆、情报与文献学,苏州传统藏书文化研究,2012-05-14,曹培根,正高级,常熟理工学院人文学院,,江苏,高等院校、其他学校,,,,,,,,,
19,12BTQ029,一般项目,图书馆、情报与文献学,中国少数民族家谱目录,2012-05-14,陈建华,正高级,上海图书馆,,上海,其他,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12BTQ030,一般项目,图书馆、情报与文献学,历代《管子》文献整理与研究,2012-05-14,郭丽,副高级,山东理工大学齐文化研究院,,山东,高等院校、其他学校,,,,,,,,,
1,12BTQ031,一般项目,图书馆、情报与文献学,蒙元时期蒙文碑刻研究,2012-05-14,全荣,副高级,内蒙古社会科学院历史研究所,,内蒙古,省、市社会科学院,,,,,,,,,
2,12BTQ032,一般项目,图书馆、情报与文献学,明清官藏与私藏戏曲文献研究,2012-05-14,倪莉,正高级,中山大学图书馆,985大学、211大学,广东,高等院校、其他学校,,,,,,,,,
3,12BTQ033,一般项目,图书馆、情报与文献学,科技政策视角下科学评价指标与方法研究,2012-05-14,宋丽萍,副高级,天津师范大学管理学院,,天津,高等院校、其他学校,,,,,,,,,
4,12BTQ034,一般项目,图书馆、情报与文献学,期刊论文创新性评价标准及其计量模型研究,2012-05-14,魏瑞斌,副高级,安徽财经大学管理科学与工程学院,,安徽,高等院校、其他学校,,,,,,,,,
5,12BTQ035,一般项目,图书馆、情报与文献学,信息支援的法律制度研究,2012-05-14,相丽玲,正高级,山西大学管理学院,,山西,高等院校、其他学校,,,,,,,,,
6,12BTQ036,一般项目,图书馆、情报与文献学,以创新和质量为导向的人文社会科学研究评价机制及其实施体系研究,2012-05-14,谭春辉,副高级,华中师范大学,211大学,湖北,高等院校、其他学校,,,,,,,,,
7,12BTQ037,一般项目,图书馆、情报与文献学,以创新和质量为导向的哲学社会科学评价体系实证研究,2012-05-14,邓三鸿,副高级,南京大学信息管理学院,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
8,12BTQ038,一般项目,图书馆、情报与文献学,大众分类中标签间语义关系挖掘研究,2012-05-14,熊回香,副高级,华中师范大学,211大学,湖北,高等院校、其他学校,,,,,,,,,
9,12BTQ039,一般项目,图书馆、情报与文献学,基于关联数据的知识创造中知识外化和融合机制研究,2012-05-14,高劲松,正高级,华中师范大学,211大学,湖北,高等院校、其他学校,,,,,,,,,
10,12BTQ040,一般项目,图书馆、情报与文献学,基于叙词表自动集成的领域本体构建方法研究,2012-05-14,于海燕,副高级,中国科学技术信息研究所,,党校,其他,,,,,,,,,
11,12BTQ041,一般项目,图书馆、情报与文献学,虚拟社区知识组织研究,2012-05-14,谷斌,副高级,华南理工大学经济与贸易学院,985大学、211大学,广东,高等院校、其他学校,,,,,,,,,
12,12BTQ042,一般项目,图书馆、情报与文献学,学科领域知识网络的可视化构建与在线利用研究,2012-05-14,寇继虹,副高级,武汉大学信息管理学院,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
13,12BTQ043,一般项目,图书馆、情报与文献学,语境视角下合作信息查寻与检索的行为机制与相关性模型研究,2012-05-14,韩毅,副高级,西南大学计算机与信息科学学院,211大学,重庆,高等院校、其他学校,,,,,,,,,
14,12BTQ044,一般项目,图书馆、情报与文献学,知识构建范式演进及其服务创新研究,2012-05-14,姜永常,副高级,哈尔滨商业大学,,黑龙江,高等院校、其他学校,,,,,,,,,
15,12BTQ045,一般项目,图书馆、情报与文献学,中文知识组织系统形式化语义描述标准体系研究,2012-05-14,曾新红,正高级,深圳大学图书馆,,广东,高等院校、其他学校,,,,,,,,,
16,12BTQ046,一般项目,图书馆、情报与文献学,国家层面的私人档案信息资源体系建设研究,2012-05-14,孙爱萍,正高级,北京联合大学应用文理学院,,北京,高等院校、其他学校,,,,,,,,,
17,12BTQ047,一般项目,图书馆、情报与文献学,口述历史档案资源建设及其开发利用策略研究,2012-05-14,潘玉民,正高级,上海大学图书情报档案系,211大学,上海,高等院校、其他学校,,,,,,,,,
18,12BTQ048,一般项目,图书馆、情报与文献学,西部散存民族档案文献遗产集中保护问题研究,2012-05-14,华林,正高级,云南大学公共管理学院情报与档案学系,211大学,云南,高等院校、其他学校,西部散存民族档案文献遗产集中保护问题研究,研究报告,良好,2015-07-31,20151048.0,,0000-00-00,,
19,12BTQ049,一般项目,图书馆、情报与文献学,政府商事登记档案公开获取制度研究,2012-05-14,孙军,副高级,扬州大学社会发展学院,,江苏,高等院校、其他学校,政府商事登记档案公开获取制度研究,专著,良好,2015-09-11,20151294.0,,0000-00-00,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12BTQ050,一般项目,图书馆、情报与文献学,电子文件凭证价值保障问题研究,2012-05-14,黄世喆,正高级,广西民族大学管理学院,,广西,高等院校、其他学校,,,,,,,,,
1,12BTQ051,一般项目,图书馆、情报与文献学,电子政务信息公平研究,2012-05-14,唐思慧,副高级,湘潭大学公共管理学院,,湖南,高等院校、其他学校,,,,,,,,,
2,12BTQ052,一般项目,图书馆、情报与文献学,重大突发事件中的档案应急管理研究,2012-05-14,薛匡勇,正高级,南京政治学院上海校区军事信息管理系,,军队,军队系统(包括地方军队院校),重大突发事件中的档案应急管理研究,专著,合格,2015-04-23,20150498.0,,0000-00-00,,
3,12BTQ053,一般项目,图书馆、情报与文献学,基于网络舆情日志挖掘的政府决策信息工作机制研究,2012-05-14,陆和建,副高级,安徽大学管理学院,211大学,安徽,高等院校、其他学校,,,,,,,,,
4,12BTQ054,一般项目,图书馆、情报与文献学,科研社交网络用户信息交流机制研究,2012-05-14,张素芳,副高级,华南师范大学经济与管理学院,211大学,广东,高等院校、其他学校,,,,,,,,,
5,12BTQ055,一般项目,图书馆、情报与文献学,突发事件网络舆情演化的动态监测预警模式研究,2012-05-14,陈涛,副高级,宁波大学商学院,,浙江,高等院校、其他学校,突发事件网络舆情演化的动态监测预警模式研究研究报告和论文集,论文集、研究报告,良好,0000-00-00,20160758.0,,0000-00-00,,
6,12BTQ056,一般项目,图书馆、情报与文献学,云计算时代民族地区网络舆情监控与疏导研究,2012-05-14,张建华,正高级,西南民族大学计算机科学与技术学院,,四川,高等院校、其他学校,,,,,,,,,
7,12BTQ057,一般项目,图书馆、情报与文献学,泛信息环境下信息异化及和谐信息生态环境构建研究,2012-05-14,孙瑞英,正高级,黑龙江大学信息管理学院,,黑龙江,高等院校、其他学校,,,,,,,,,
8,12BTQ058,一般项目,图书馆、情报与文献学,数字出版物呈缴制度研究,2012-05-14,翟建雄,正高级,中国国家图书馆研究院,,党校,其他,,,,,,,,,
9,12BTQ059,一般项目,图书馆、情报与文献学,我国出版产业海外投资布局研究,2012-05-14,姚永春,副高级,武汉大学信息管理学院,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
10,12CTQ001,青年项目,图书馆、情报与文献学,公共文化服务多元化投入模式研究,2012-05-14,马艳霞,副高级,洛阳师范学院,,河南,高等院校、其他学校,,,,,,,,,
11,12CTQ002,青年项目,图书馆、情报与文献学,图书馆法与著作权法关联协调研究,2012-05-14,吴钢,中级,武汉大学信息管理学院,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
12,12CTQ003,青年项目,图书馆、情报与文献学,数字图书馆标签系统的语义挖掘研究,2012-05-14,罗琳,副高级,武汉大学信息管理学院,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
13,12CTQ004,青年项目,图书馆、情报与文献学,数字图书馆动态知识管理研究,2012-05-14,周义刚,中级,北京大学图书馆,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
14,12CTQ005,青年项目,图书馆、情报与文献学,数字图书馆移动服务质量控制研究,2012-05-14,赵杨,中级,武汉大学信息管理学院,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
15,12CTQ006,青年项目,图书馆、情报与文献学,泛在知识环境下图书馆知识发现技术与应用研究,2012-05-14,张计龙,副高级,复旦大学图书馆,211大学、985大学,上海,高等院校、其他学校,泛在知识环境下图书馆知识发现技术及应用研究,研究报告、数据库,合格,2017-02-07,20170245.0,,0000-00-00,,
16,12CTQ007,青年项目,图书馆、情报与文献学,徽州文书分类法与元数据标准设计研究,2012-05-14,王蕾,中级,中山大学图书馆,985大学、211大学,广东,高等院校、其他学校,,,,,,,,,
17,12CTQ008,青年项目,图书馆、情报与文献学,推动我国学术信息资源开放获取的政策体系研究,2012-05-14,张新鹤,中级,西北大学公共管理学院,211大学,陕西,高等院校、其他学校,,,,,,,,,
18,12CTQ009,青年项目,图书馆、情报与文献学,基于关联数据的图书馆语义云服务研究,2012-05-14,虞为,副高级,南京大学信息管理学院,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
19,12CTQ010,青年项目,图书馆、情报与文献学,基于知识链的图书馆学科服务平台研究,2012-05-14,蔚海燕,中级,华东师范大学商学院,985大学、211大学,上海,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12CTQ011,青年项目,图书馆、情报与文献学,公民权视域的社会弱势群体公共信息服务权益研究,2012-05-14,张靖,副高级,中山大学资讯管理学院,985大学、211大学,广东,高等院校、其他学校,,,,,,,,,
1,12CTQ012,青年项目,图书馆、情报与文献学,基于信息援助的弱势群体公共信息服务权益发展研究,2012-05-14,陈婧,中级,湖南师范大学公共管理学院,211大学,湖南,高等院校、其他学校,,,,,,,,,
2,12CTQ013,青年项目,图书馆、情报与文献学,图书馆保障弱势群体公共信息获取权益的对策研究,2012-05-14,洪伟达,中级,中共黑龙江省委党校图书馆,,黑龙江,各级党校,图书馆保障弱势群体公共信息获取权益的对策研究,研究报告,合格,2015-07-01,20150928.0,,0000-00-00,,获黑龙江省图书馆优秀成果一等奖两次、佳作奖一次；中国社科报优秀论文二等奖
3,12CTQ014,青年项目,图书馆、情报与文献学,我国未成年人数字化阅读实证研究,2012-05-14,王佑镁,副高级,温州大学,,浙江,高等院校、其他学校,我国未成年人数字化阅读实证研究,论文集、研究报告,合格,0000-00-00,20160641.0,,0000-00-00,,
4,12CTQ015,青年项目,图书馆、情报与文献学,新媒体环境下阅读行为嬗变与国民阅读素养提升策略研究,2012-05-14,吴赟,副高级,浙江大学传媒与国际文化学院,985大学、211大学,浙江,高等院校、其他学校,,,,,,,,,
5,12CTQ016,青年项目,图书馆、情报与文献学,农村文化信息资源共享的路径选择与实现策略,2012-05-14,王丽华,中级,上海大学图书情报档案系,211大学,上海,高等院校、其他学校,,,,,,,,,
6,12CTQ017,青年项目,图书馆、情报与文献学,农家书屋管理、使用及发展问题研究,2012-05-14,王少军,中级,河北省社会科学院,,河北,省、市社会科学院,农村书屋管理、使用及发展问题研究,专著,合格,2015-07-14,20150920.0,,0000-00-00,,
7,12CTQ018,青年项目,图书馆、情报与文献学,白族口承文艺非物质文化遗产调查及专题数据库建设,2012-05-14,王晋,中级,云南大学公共管理学院,211大学,云南,高等院校、其他学校,,,,,,,,,
8,12CTQ019,青年项目,图书馆、情报与文献学,哈佛燕京学社汉学引得丛刊研究,2012-05-14,马学良,中级,中国国家图书馆研究院,,党校,其他,,,,,,,,,
9,12CTQ020,青年项目,图书馆、情报与文献学,基于《苯教大藏经·丹珠尔》的词汇计量研究,2012-05-14,更尕易西,中级,西藏大学图书馆与现代教育技术中心,211大学,西藏,高等院校、其他学校,,,,,,,,,
10,12CTQ021,青年项目,图书馆、情报与文献学,以敦煌为中心西北出土汉至宋涉医文献研究,2012-05-14,王亚丽,副高级,兰州大学敦煌学研究所,985大学、211大学,甘肃,高等院校、其他学校,,,,,,,,,
11,12CTQ022,青年项目,图书馆、情报与文献学,创新和质量导向的中国人文社科学术成果评价管理控制机制研究,2012-05-14,杨红艳,中级,中国人民大学人文社科学术评价研究中心,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
12,12CTQ023,青年项目,图书馆、情报与文献学,人文社会科学网络开放学术信息质量评价体系研究与实证分析,2012-05-14,丁敬达,中级,上海大学图书情报档案系,211大学,上海,高等院校、其他学校,人文社会科学网络开放学术信息质量评价体系研究与实证分析,论文集、研究报告,合格,2016-12-15,20162002.0,,0000-00-00,,
13,12CTQ024,青年项目,图书馆、情报与文献学,中国信息政策转移与扩散研究,2012-05-14,裴雷,副高级,南京大学信息管理学院,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
14,12CTQ025,青年项目,图书馆、情报与文献学,专利信息的生命特征揭示和老化规律研究,2012-05-14,望俊成,中级,中国科学技术信息研究所,,党校,其他,,,,,,,,,
15,12CTQ026,青年项目,图书馆、情报与文献学,作者引用网络模式与功效研究,2012-05-14,马瑞敏,中级,山西大学管理学院,,山西,高等院校、其他学校,作者引用网络模式与功效研究,专著,合格,2017-06-20,20170901.0,,0000-00-00,,
16,12CTQ027,青年项目,图书馆、情报与文献学,泛在网络中的信息过载与信息组织模式研究,2012-05-14,王娜,中级,郑州大学,211大学,河南,高等院校、其他学校,,,,,,,,,
17,12CTQ028,青年项目,图书馆、情报与文献学,基于语义的社会化标注个性化推荐服务研究,2012-05-14,魏建良,副高级,浙江工商大学,,浙江,高等院校、其他学校,,,,,,,,,
18,12CTQ029,青年项目,图书馆、情报与文献学,基于社会网络知识图谱的高校科研创新团队内部的知识整合研究,2012-05-14,赵丽梅,中级,黑龙江大学信息管理学院,,黑龙江,高等院校、其他学校,,,,,,,,,
19,12CTQ030,青年项目,图书馆、情报与文献学,面向科技型中小企业创新的技术竞争情报方法体系研究,2012-05-14,刘志辉,中级,中国科学技术信息研究所,,党校,其他,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,12CTQ031,青年项目,图书馆、情报与文献学,我国研究型大学创新团队中的知识冲突与知识协同管理机制研究,2012-05-14,朱彬,副高级,福建师范大学,,福建,高等院校、其他学校,,,,,,,,,
1,12CTQ032,青年项目,图书馆、情报与文献学,学术文献“意抄”检测研究,2012-05-14,白如江,中级,山东理工大学图书馆,,山东,高等院校、其他学校,,,,,,,,,
2,12CTQ033,青年项目,图书馆、情报与文献学,知识型团队隐性知识共享意愿研究,2012-05-14,肖志雄,副高级,武汉长江工商学院,,湖北,高等院校、其他学校,,,,,,,,,
3,12CTQ034,青年项目,图书馆、情报与文献学,重大科技工程中多学科团队的协同知识创造研究,2012-05-14,王馨,中级,北京理工大学图书馆,211大学、985大学,0,高等院校、其他学校,重大科技工程中多学科团队的协同知识创造研究,论文研报,良好,2017-07-11,20171035.0,,0000-00-00,,
4,12CTQ035,青年项目,图书馆、情报与文献学,公共文化服务体系中公共档案馆发展战略研究,2012-05-14,苏君华,副高级,南昌大学人文学院历史系,211大学,江西,高等院校、其他学校,,,,,,,,,
5,12CTQ036,青年项目,图书馆、情报与文献学,国有企业境外档案监管体系研究,2012-05-14,徐拥军,副高级,中国人民大学,985大学、211大学,教育部,高等院校、其他学校,,,,,,,,,
6,12CTQ037,青年项目,图书馆、情报与文献学,社会记忆视野下的重大事件档案管理机制与资源开发利用模式,2012-05-14,蔡娜,中级,四川大学公共管理学院秘书档案系,985大学、211大学,四川,高等院校、其他学校,,,,,,,,,
7,12CTQ038,青年项目,图书馆、情报与文献学,我国非物质文化遗产建档标准体系研究,2012-05-14,戴旸,中级,安徽大学管理学院,211大学,安徽,高等院校、其他学校,,,,,,,,,
